customer_id,customer_age,annual_income,employment_status,account_tenure,product_holdings,relationship_value,risk_segment,behavioral_score,credit_score,city,last_activity_date
CUST_000947,53,49321.41,Full-time,8,2,17755.71,Prime,104.31,828,Liverpool,2025-07-15
CUST_000948,35,3088.1,Unemployed,2,2,741.14,Subprime,411.15,563,Birmingham,2025-07-22
CUST_000949,18,9600.0,Part-time,1,2,2112.0,Deep-Subprime,137.95,545,Birmingham,2025-07-30
CUST_000950,27,40729.39,Full-time,7,2,13847.99,Prime,625.58,777,Liverpool,2025-08-01
CUST_000951,41,36832.76,Full-time,8,1,6629.9,Subprime,483.05,638,Newcastle,2025-07-14
CUST_000952,90,100399.43,Retired,7,5,85339.52,Prime,662.62,850,Manchester,2025-07-10
CUST_000953,31,1915.71,Unemployed,4,1,268.2,Near-Prime,200.49,657,Sheffield,2025-08-07
CUST_000954,24,32098.96,Full-time,1,1,3530.89,Near-Prime,395.66,744,London,2025-07-20
CUST_000955,28,22879.28,Full-time,0,3,6863.78,Near-Prime,56.34,655,Newcastle,2025-07-16
CUST_000956,29,21824.8,Part-time,6,4,13967.87,Prime,686.2,783,Sheffield,2025-07-24
CUST_000957,58,103096.13,Full-time,6,2,32990.76,Prime,96.04,850,Bristol,2025-08-04
CUST_000958,124,178537.03,Retired,6,2,57131.85,Prime,454.16,844,Glasgow,2025-07-09
CUST_000959,29,40702.98,Full-time,6,4,26049.91,Prime,235.34,798,Cardiff,2025-08-04
CUST_000960,75,92694.35,Retired,8,4,66739.93,Prime,122.96,850,Leeds,2025-07-28
CUST_000961,39,47134.19,Full-time,6,4,30165.88,Prime,167.08,830,Leeds,2025-07-13
CUST_000962,33,27157.36,Full-time,1,2,5974.62,Near-Prime,778.02,671,Bristol,2025-07-19
CUST_000963,42,34480.03,Part-time,3,1,4482.4,Near-Prime,356.88,716,Liverpool,2025-07-14
CUST_000964,28,54432.87,Full-time,6,1,8709.26,Near-Prime,129.48,703,Birmingham,2025-07-31
CUST_000965,18,12158.18,Part-time,3,2,3161.13,Subprime,332.47,617,Manchester,2025-07-14
CUST_000966,51,4866.25,Unemployed,3,4,2530.45,Prime,534.13,782,Bristol,2025-07-16
CUST_000967,18,3792.51,Student,6,3,1820.4,Prime,306.05,752,Manchester,2025-08-02
CUST_000968,47,81202.54,Full-time,3,2,21112.66,Near-Prime,184.15,724,Cardiff,2025-07-23
CUST_000969,21,2632.67,Student,2,2,631.84,Near-Prime,321.53,661,Liverpool,2025-08-02
CUST_000970,18,15648.58,Part-time,8,2,5633.49,Subprime,313.99,647,Birmingham,2025-07-22
CUST_000971,55,39146.33,Part-time,3,3,15267.07,Near-Prime,492.42,715,Manchester,2025-07-29
CUST_000972,42,28717.22,Full-time,1,3,9476.68,Near-Prime,427.95,737,Sheffield,2025-08-01
CUST_000973,58,105208.71,Full-time,4,5,73646.1,Prime,129.23,773,Glasgow,2025-07-31
CUST_000974,18,266.97,Student,1,3,88.1,Near-Prime,102.56,711,Cardiff,2025-07-20
CUST_000975,44,70239.21,Self-employed,2,1,8428.71,Subprime,258.06,581,Leeds,2025-07-31
CUST_000976,23,55179.17,Full-time,3,3,21519.87,Near-Prime,259.67,714,Glasgow,2025-08-04
CUST_000977,105,112000.89,Retired,5,2,33600.27,Prime,343.38,837,Manchester,2025-07-16
CUST_000978,27,937.32,Unemployed,1,1,103.1,Near-Prime,320.49,734,Bristol,2025-07-27
CUST_000979,39,419.78,Unemployed,0,2,83.96,Deep-Subprime,246.4,546,Cardiff,2025-07-18
CUST_000980,40,47171.5,Self-employed,2,3,16981.74,Near-Prime,400.63,731,Glasgow,2025-08-07
CUST_000981,24,28712.7,Self-employed,1,2,6316.79,Deep-Subprime,272.46,480,Sheffield,2025-08-02
CUST_000982,60,8842.96,Unemployed,1,3,2918.18,Prime,354.39,804,Sheffield,2025-07-15
CUST_000983,18,9600.0,Part-time,7,2,3264.0,Subprime,494.29,618,London,2025-07-12
CUST_000984,18,23734.93,Part-time,4,1,3322.89,Subprime,277.49,631,Glasgow,2025-07-22
CUST_000985,91,96959.54,Retired,3,2,25209.48,Prime,300.83,850,Birmingham,2025-07-29
CUST_000986,95,68934.77,Part-time,6,3,33088.69,Prime,87.09,779,London,2025-07-25
CUST_000987,75,119481.98,Retired,0,2,23896.4,Prime,380.32,820,London,2025-08-02
CUST_000988,18,19802.72,Part-time,3,1,2574.35,Subprime,120.58,556,Glasgow,2025-07-21
CUST_000989,18,7290.68,Student,4,3,3062.08,Near-Prime,108.21,692,Cardiff,2025-07-09
CUST_000990,32,19228.23,Full-time,1,2,4230.21,Subprime,302.79,618,Leeds,2025-07-22
CUST_000991,42,62065.96,Full-time,19,3,53997.38,Prime,390.47,850,Bristol,2025-07-23
CUST_000992,18,41431.58,Full-time,7,3,21130.11,Prime,69.0,850,Birmingham,2025-08-06
CUST_000993,18,19551.18,Full-time,3,1,2541.65,Subprime,300.13,602,Liverpool,2025-08-06
CUST_000994,19,36894.16,Full-time,2,5,22136.5,Prime,683.78,798,Sheffield,2025-08-01
CUST_000995,39,57798.82,Full-time,7,2,19651.6,Prime,247.17,850,London,2025-07-16
CUST_000996,19,23580.42,Part-time,4,3,9903.78,Prime,254.55,805,Bristol,2025-07-30
CUST_000997,88,107585.91,Retired,3,3,41958.5,Prime,172.42,845,Birmingham,2025-08-04
CUST_000998,24,18760.37,Self-employed,4,1,2626.45,Near-Prime,351.03,713,Liverpool,2025-08-01
CUST_000999,61,46803.81,Part-time,6,2,14977.22,Prime,253.56,833,Liverpool,2025-07-25
CUST_001000,32,42751.63,Full-time,11,3,26933.53,Near-Prime,87.4,709,London,2025-07-25
CUST_001001,47,72597.9,Full-time,4,2,20327.41,Near-Prime,183.93,714,Cardiff,2025-08-04
CUST_001002,18,9600.0,Part-time,2,1,1152.0,Near-Prime,197.69,748,Glasgow,2025-08-04
CUST_001003,41,79201.71,Full-time,3,2,20592.44,Prime,214.85,801,Leeds,2025-07-27
CUST_001004,22,22950.93,Full-time,6,3,11016.45,Prime,378.35,836,London,2025-07-31
CUST_001005,36,60885.89,Full-time,3,2,15830.33,Prime,255.56,811,Leeds,2025-07-24
CUST_001006,52,76254.28,Full-time,5,2,22876.28,Prime,429.78,780,London,2025-07-18
CUST_001007,32,27543.84,Part-time,3,5,17903.49,Prime,296.38,756,Manchester,2025-07-20
CUST_001008,94,108564.02,Retired,0,4,43425.61,Prime,356.29,808,Sheffield,2025-08-05
CUST_001009,53,75684.24,Full-time,2,2,18164.22,Prime,288.97,806,London,2025-07-27
CUST_001010,38,62047.54,Full-time,1,1,6825.23,Near-Prime,76.63,722,Liverpool,2025-07-20
CUST_001011,18,12415.8,Student,6,5,9932.64,Prime,482.3,850,Birmingham,2025-07-28
CUST_001012,18,6826.34,Student,7,2,2320.96,Subprime,355.0,599,Manchester,2025-07-11
CUST_001013,25,40576.73,Full-time,2,2,9738.42,Near-Prime,99.64,693,Glasgow,2025-07-24
CUST_001014,42,45927.47,Contract,1,2,10104.04,Prime,386.64,789,Birmingham,2025-07-31
CUST_001015,26,11680.55,Unemployed,1,1,1284.86,Subprime,219.42,613,Bristol,2025-07-27
CUST_001016,19,9600.0,Part-time,1,5,5280.0,Prime,54.64,777,Glasgow,2025-07-27
CUST_001017,34,34566.51,Full-time,2,3,12443.94,Prime,336.18,785,Leeds,2025-07-16
CUST_001018,18,11669.67,Part-time,3,1,1517.06,Near-Prime,432.01,731,Sheffield,2025-08-02
CUST_001019,68,99660.64,Retired,7,2,33884.62,Prime,68.04,850,Glasgow,2025-07-10
CUST_001020,18,38418.37,Full-time,4,2,10757.14,Subprime,135.51,562,Bristol,2025-07-15
CUST_001021,22,39617.17,Full-time,12,3,26147.34,Prime,217.54,790,Newcastle,2025-08-02
CUST_001022,40,57030.62,Full-time,3,3,22241.94,Prime,119.97,820,Liverpool,2025-08-06
CUST_001023,22,20394.24,Contract,7,2,6934.04,Near-Prime,375.14,671,Glasgow,2025-07-25
CUST_001024,173,222636.7,Retired,2,3,80149.21,Prime,9.17,850,Manchester,2025-07-13
CUST_001025,47,50318.96,Full-time,1,5,27675.43,Prime,63.8,802,Bristol,2025-07-30
CUST_001026,18,16000.0,Full-time,4,4,8960.0,Prime,169.46,753,London,2025-07-13
CUST_001027,18,21774.38,Part-time,5,4,13064.63,Prime,199.03,789,Bristol,2025-08-03
CUST_001028,79,56818.04,Part-time,11,1,11931.79,Near-Prime,324.29,732,Liverpool,2025-07-31
CUST_001029,48,43631.76,Full-time,3,3,17016.39,Prime,315.88,761,Manchester,2025-07-09
CUST_001030,24,36255.23,Full-time,1,5,19940.38,Prime,203.1,777,Manchester,2025-07-15
CUST_001031,70,82271.63,Retired,1,1,9049.88,Near-Prime,373.12,698,London,2025-07-28
CUST_001032,18,16000.0,Full-time,3,2,4160.0,Near-Prime,404.79,716,Manchester,2025-07-16
CUST_001033,79,64889.46,Part-time,4,2,18169.05,Near-Prime,419.57,731,Leeds,2025-07-12
CUST_001034,29,23632.15,Full-time,1,1,2599.54,Subprime,334.48,634,London,2025-07-31
CUST_001035,56,4237.85,Unemployed,2,3,1525.63,Near-Prime,375.46,707,London,2025-07-21
CUST_001036,55,28536.77,Part-time,12,3,18834.27,Near-Prime,555.49,719,Liverpool,2025-07-25
CUST_001037,18,9600.0,Part-time,2,2,2304.0,Near-Prime,129.48,677,Birmingham,2025-07-28
CUST_001038,65,46341.87,Part-time,4,3,19463.59,Prime,218.35,850,Newcastle,2025-07-12
CUST_001039,47,5409.55,Unemployed,5,2,1622.86,Near-Prime,51.4,705,Birmingham,2025-07-24
CUST_001040,33,24257.85,Full-time,1,1,2668.36,Subprime,663.88,645,Manchester,2025-08-03
CUST_001041,91,112681.91,Retired,6,3,54087.31,Prime,405.85,850,Manchester,2025-07-27
CUST_001042,18,11450.09,Student,4,2,3206.02,Subprime,309.05,569,Cardiff,2025-07-24
CUST_001043,40,56699.75,Full-time,0,1,5669.98,Near-Prime,449.29,707,Birmingham,2025-08-01
CUST_001044,113,123876.56,Retired,0,2,24775.31,Near-Prime,198.11,746,London,2025-08-04
CUST_001045,18,17698.15,Part-time,0,2,3539.63,Subprime,141.0,573,Sheffield,2025-07-10
CUST_001046,18,15613.86,Part-time,5,2,4684.16,Near-Prime,502.02,715,Manchester,2025-08-07
CUST_001047,28,68576.03,Self-employed,4,2,19201.29,Near-Prime,71.82,712,Bristol,2025-07-12
CUST_001048,38,39333.44,Self-employed,10,2,15733.38,Prime,329.6,824,Glasgow,2025-07-20
CUST_001049,72,53940.47,Part-time,4,5,37758.33,Prime,89.15,769,Glasgow,2025-07-22
CUST_001050,18,11566.57,Part-time,6,5,9253.26,Prime,192.91,850,London,2025-07-20
CUST_001051,18,8203.0,Student,1,2,1804.66,Subprime,550.98,627,Bristol,2025-07-13
CUST_001052,29,22217.9,Part-time,4,3,9331.52,Prime,77.62,814,Sheffield,2025-07-30
CUST_001053,18,18977.54,Part-time,3,2,4934.16,Near-Prime,346.94,685,Newcastle,2025-07-13
CUST_001054,69,69707.45,Retired,2,5,41824.47,Prime,365.69,794,Glasgow,2025-07-13
CUST_001055,70,85209.9,Retired,2,1,10225.19,Near-Prime,408.55,729,London,2025-07-30
CUST_001056,18,10234.58,Student,1,2,2251.61,Subprime,400.98,603,Manchester,2025-07-17
CUST_001057,18,16376.0,Part-time,0,1,1637.6,Near-Prime,117.39,748,Liverpool,2025-07-23
CUST_001058,32,34958.89,Full-time,6,3,16780.27,Prime,313.46,780,Sheffield,2025-07-10
CUST_001059,45,61162.84,Full-time,4,5,42813.99,Prime,347.47,850,Cardiff,2025-07-11
CUST_001060,18,18913.98,Part-time,7,2,6430.75,Near-Prime,189.32,720,Manchester,2025-07-24
CUST_001061,19,51083.05,Full-time,6,3,24519.86,Prime,387.1,825,Birmingham,2025-07-11
CUST_001062,117,144458.62,Retired,1,1,15890.45,Near-Prime,7.87,718,Birmingham,2025-07-23
CUST_001063,83,108949.42,Retired,1,5,59922.18,Prime,82.81,850,Newcastle,2025-07-26
CUST_001064,21,3154.24,Student,5,2,946.27,Prime,476.2,787,Bristol,2025-07-27
CUST_001065,37,62056.6,Full-time,3,1,8067.36,Near-Prime,446.66,745,Bristol,2025-07-29
CUST_001066,53,57180.38,Self-employed,1,2,12579.68,Near-Prime,238.71,703,Newcastle,2025-07-16
CUST_001067,18,26986.28,Part-time,8,1,4857.53,Near-Prime,96.97,704,Leeds,2025-07-20
CUST_001068,33,21108.71,Part-time,5,3,9498.92,Prime,398.6,765,Leeds,2025-08-03
CUST_001069,18,2738.96,Student,0,2,547.79,Near-Prime,547.78,680,Leeds,2025-07-29
CUST_001070,42,89518.71,Self-employed,9,1,17008.56,Subprime,329.75,647,Glasgow,2025-08-05
CUST_001071,48,74042.63,Full-time,3,2,19251.08,Prime,570.71,805,Leeds,2025-07-17
CUST_001072,18,2569.24,Student,4,3,1079.08,Near-Prime,514.21,732,Sheffield,2025-07-17
CUST_001073,43,54835.91,Full-time,4,5,38385.14,Prime,399.55,850,Cardiff,2025-07-17
CUST_001074,18,8463.27,Student,4,4,4739.43,Prime,150.07,850,Liverpool,2025-07-12
CUST_001075,20,2045.78,Student,2,2,490.99,Near-Prime,589.9,653,Glasgow,2025-08-07
CUST_001076,24,28062.51,Part-time,4,2,7857.5,Near-Prime,224.7,744,Newcastle,2025-07-27
CUST_001077,47,65530.8,Full-time,13,3,45216.25,Near-Prime,218.86,678,Liverpool,2025-07-20
CUST_001078,22,30981.36,Part-time,3,3,12082.73,Prime,506.45,801,Glasgow,2025-08-02
CUST_001079,47,54238.31,Full-time,3,4,28203.92,Prime,250.35,850,Newcastle,2025-08-06
CUST_001080,30,38158.77,Full-time,6,2,12210.8,Subprime,46.56,637,Leeds,2025-07-15
CUST_001081,26,33790.59,Contract,2,1,4054.87,Near-Prime,369.67,705,Leeds,2025-07-20
CUST_001082,20,18340.99,Full-time,8,5,16506.89,Prime,60.44,836,Cardiff,2025-07-31
CUST_001083,84,107212.6,Retired,2,3,38596.53,Prime,59.29,849,Bristol,2025-07-21
CUST_001084,57,84188.28,Full-time,3,2,21888.95,Prime,281.13,850,Glasgow,2025-07-31
CUST_001085,28,32879.54,Full-time,4,2,9206.27,Near-Prime,357.62,714,Newcastle,2025-07-21
CUST_001086,18,10359.23,Student,0,1,1035.92,Near-Prime,201.76,710,Leeds,2025-07-09
CUST_001087,37,25498.99,Contract,1,2,5609.78,Subprime,219.29,585,Sheffield,2025-07-31
CUST_001088,18,22202.91,Part-time,9,4,16874.21,Prime,320.44,774,London,2025-07-22
CUST_001089,58,120203.2,Self-employed,2,3,43273.15,Near-Prime,359.42,709,Bristol,2025-08-04
CUST_001090,18,13429.48,Student,6,2,4297.43,Near-Prime,346.76,748,Cardiff,2025-07-16
CUST_001091,32,118978.81,Self-employed,1,3,39263.01,Near-Prime,314.16,721,Bristol,2025-07-12
CUST_001092,37,56740.37,Self-employed,2,5,34044.22,Prime,314.54,763,Manchester,2025-07-30
CUST_001093,59,82475.2,Full-time,11,3,51959.38,Prime,77.87,775,Cardiff,2025-07-25
CUST_001094,18,42530.84,Full-time,2,1,5103.7,Deep-Subprime,216.26,544,Birmingham,2025-08-06
CUST_001095,18,11707.97,Part-time,3,1,1522.04,Near-Prime,279.85,727,London,2025-07-23
CUST_001096,29,45538.51,Full-time,4,1,6375.39,Near-Prime,452.81,693,London,2025-07-29
CUST_001097,18,9600.0,Part-time,2,3,3456.0,Near-Prime,340.26,743,Leeds,2025-07-21
CUST_001098,24,9757.04,Unemployed,2,1,1170.85,Near-Prime,226.53,742,Newcastle,2025-07-31
CUST_001099,53,75069.64,Full-time,1,4,33030.64,Prime,34.95,783,Birmingham,2025-07-23
CUST_001100,87,101874.0,Retired,3,2,26487.24,Prime,329.6,783,Leeds,2025-07-18
CUST_001101,35,21010.68,Part-time,7,3,10715.45,Prime,290.1,754,Newcastle,2025-07-27
CUST_001102,21,39083.93,Part-time,1,1,4299.23,Subprime,131.61,603,Glasgow,2025-08-01
CUST_001103,73,69492.18,Retired,2,4,33356.25,Prime,503.76,850,Sheffield,2025-07-14
CUST_001104,118,150030.42,Retired,5,3,67513.69,Prime,236.18,850,London,2025-07-20
CUST_001105,31,36804.89,Full-time,5,4,22082.94,Prime,252.29,814,Bristol,2025-07-27
CUST_001106,18,16000.0,Full-time,1,1,1760.0,Deep-Subprime,272.84,548,Birmingham,2025-08-05
CUST_001107,21,47008.67,Full-time,9,1,8931.65,Near-Prime,193.91,718,London,2025-07-26
CUST_001108,77,100560.44,Retired,3,4,52291.43,Prime,587.25,850,Sheffield,2025-08-05
CUST_001109,18,9600.0,Part-time,6,2,3072.0,Near-Prime,391.59,743,Glasgow,2025-07-23
CUST_001110,33,18348.18,Full-time,6,3,8807.12,Prime,661.01,850,Birmingham,2025-07-23
CUST_001111,21,6585.15,Student,2,2,1580.44,Near-Prime,346.3,671,Cardiff,2025-07-10
CUST_001112,68,111277.38,Retired,1,2,24481.02,Prime,419.26,822,Manchester,2025-07-28
CUST_001113,18,7503.97,Student,3,1,975.52,Subprime,291.66,554,Cardiff,2025-07-22
CUST_001114,42,40913.44,Full-time,1,2,9000.96,Near-Prime,117.5,669,Birmingham,2025-07-09
CUST_001115,53,52811.95,Full-time,2,3,19012.3,Prime,28.7,850,Birmingham,2025-08-05
CUST_001116,31,34241.07,Part-time,0,2,6848.21,Subprime,566.53,596,Sheffield,2025-07-11
CUST_001117,18,3061.03,Student,2,3,1101.97,Near-Prime,392.93,680,London,2025-08-07
CUST_001118,19,48210.64,Full-time,1,2,10606.34,Near-Prime,390.23,696,Sheffield,2025-08-02
CUST_001119,72,61605.36,Part-time,4,1,8624.75,Subprime,216.98,637,Bristol,2025-07-22
CUST_001120,18,26131.14,Full-time,4,3,10975.08,Prime,364.94,850,Cardiff,2025-07-20
CUST_001121,18,14848.82,Student,2,2,3563.72,Near-Prime,142.99,698,Bristol,2025-08-07
CUST_001122,30,58130.6,Full-time,7,3,29646.6,Prime,127.25,776,Sheffield,2025-07-26
CUST_001123,49,26653.75,Part-time,3,5,17324.94,Prime,152.35,817,London,2025-07-19
CUST_001124,71,49184.69,Part-time,7,4,33445.59,Prime,43.51,850,Birmingham,2025-07-18
CUST_001125,36,60060.05,Full-time,4,1,8408.41,Near-Prime,636.39,690,London,2025-07-21
CUST_001126,25,22200.41,Full-time,2,3,7992.15,Near-Prime,271.63,734,Birmingham,2025-07-15
CUST_001127,69,74610.4,Retired,2,2,17906.5,Near-Prime,247.3,705,Cardiff,2025-07-13
CUST_001128,18,5068.52,Student,2,3,1824.67,Near-Prime,418.29,705,Leeds,2025-07-10
CUST_001129,95,152664.8,Retired,4,4,85492.29,Prime,220.91,780,Liverpool,2025-07-23
CUST_001130,27,18990.57,Full-time,1,1,2088.96,Deep-Subprime,337.85,518,Manchester,2025-07-30
CUST_001131,18,6490.07,Student,4,4,3634.44,Prime,164.41,814,Manchester,2025-07-10
CUST_001132,23,16000.0,Full-time,1,2,3520.0,Subprime,210.88,595,Cardiff,2025-08-06
CUST_001133,18,11875.77,Student,4,2,3325.22,Prime,310.07,759,Bristol,2025-07-26
CUST_001134,53,71399.97,Full-time,2,3,25703.99,Near-Prime,164.85,705,Cardiff,2025-07-15
CUST_001135,18,8897.88,Student,0,1,889.79,Near-Prime,118.88,661,Glasgow,2025-07-13
CUST_001136,75,122009.2,Retired,4,5,85406.44,Prime,378.38,849,London,2025-07-23
CUST_001137,66,75017.71,Retired,6,3,36008.5,Prime,338.03,850,Leeds,2025-07-24
CUST_001138,40,47618.24,Full-time,0,2,9523.65,Subprime,599.37,578,Bristol,2025-07-29
CUST_001139,22,7191.6,Unemployed,4,1,1006.82,Near-Prime,438.8,654,Birmingham,2025-07-17
CUST_001140,76,102826.72,Retired,0,3,30848.02,Prime,487.44,793,Newcastle,2025-07-18
CUST_001141,24,33742.1,Full-time,4,3,14171.68,Near-Prime,236.78,691,Bristol,2025-07-15
CUST_001142,18,5095.18,Student,7,5,4330.9,Prime,303.52,850,Birmingham,2025-08-04
CUST_001143,18,9600.0,Part-time,1,2,2112.0,Near-Prime,212.0,719,Glasgow,2025-07-26
CUST_001144,80,110428.62,Retired,3,5,71778.6,Prime,19.27,850,Newcastle,2025-08-03
CUST_001145,18,240.55,Student,1,3,79.38,Near-Prime,218.75,658,Cardiff,2025-08-02
CUST_001146,65,74938.43,Full-time,2,5,44963.06,Prime,643.79,850,London,2025-07-22
CUST_001147,88,116631.45,Retired,3,2,30324.18,Near-Prime,179.09,744,Leeds,2025-07-16
CUST_001148,35,41504.7,Full-time,1,1,4565.52,Subprime,338.32,625,Leeds,2025-07-21
CUST_001149,18,5071.34,Student,5,3,2282.1,Near-Prime,126.04,678,Cardiff,2025-08-01
CUST_001150,64,91014.84,Full-time,3,3,35495.79,Prime,609.95,847,Sheffield,2025-07-23
CUST_001151,115,144872.93,Retired,12,4,127488.18,Prime,334.2,782,Cardiff,2025-07-25
CUST_001152,70,103074.71,Retired,0,2,20614.94,Near-Prime,161.41,733,Leeds,2025-07-14
CUST_001153,28,49486.01,Full-time,7,3,25237.86,Prime,213.21,837,Liverpool,2025-07-31
CUST_001154,32,18201.15,Part-time,1,1,2002.13,Subprime,271.73,588,London,2025-07-12
CUST_001155,18,11848.68,Student,3,1,1540.33,Subprime,297.55,644,Liverpool,2025-07-15
CUST_001156,18,9600.0,Part-time,1,2,2112.0,Subprime,167.7,626,Glasgow,2025-07-19
CUST_001157,19,3223.45,Student,11,2,1353.85,Subprime,200.54,636,London,2025-07-28
CUST_001158,49,69054.34,Full-time,1,2,15191.96,Prime,251.01,850,Birmingham,2025-08-05
CUST_001159,74,113743.02,Retired,9,2,43222.35,Prime,152.43,849,Manchester,2025-07-26
CUST_001160,18,19560.07,Full-time,7,2,6650.42,Subprime,235.06,617,Cardiff,2025-07-13
CUST_001161,63,79336.02,Full-time,1,2,17453.93,Near-Prime,264.44,678,Glasgow,2025-07-28
CUST_001162,111,137319.74,Retired,2,4,65913.48,Prime,252.78,850,Leeds,2025-07-09
CUST_001163,18,2704.07,Student,8,5,2433.67,Prime,578.6,817,Cardiff,2025-07-21
CUST_001164,70,55346.53,Retired,4,5,38742.57,Prime,221.8,802,Bristol,2025-08-04
CUST_001165,18,20311.72,Full-time,7,1,3452.99,Near-Prime,811.75,705,Cardiff,2025-07-14
CUST_001166,47,50977.45,Self-employed,0,2,10195.49,Prime,427.69,763,Sheffield,2025-07-31
CUST_001167,75,79217.97,Retired,2,5,47530.78,Prime,220.53,784,Bristol,2025-07-26
CUST_001168,70,93263.12,Retired,7,2,31709.46,Near-Prime,312.21,739,London,2025-07-21
CUST_001169,25,16000.0,Full-time,10,1,3200.0,Near-Prime,273.48,729,Leeds,2025-08-06
CUST_001170,39,71974.69,Full-time,1,1,7917.22,Near-Prime,124.96,691,Leeds,2025-07-27
CUST_001171,54,46229.23,Full-time,3,3,18029.4,Prime,39.58,850,Leeds,2025-07-27
CUST_001172,18,6123.52,Student,5,2,1837.06,Near-Prime,343.76,678,Sheffield,2025-07-14
CUST_001173,38,49397.18,Full-time,8,3,26674.48,Prime,439.77,765,Manchester,2025-07-20
CUST_001174,20,13121.57,Student,7,1,2230.67,Near-Prime,385.04,677,Manchester,2025-07-31
CUST_001175,98,136665.79,Retired,3,2,35533.11,Near-Prime,465.61,740,Birmingham,2025-07-10
CUST_001176,79,111168.77,Retired,5,4,66701.26,Prime,262.07,850,Manchester,2025-08-05
CUST_001177,157,189268.42,Retired,2,4,90848.84,Prime,79.14,837,Liverpool,2025-07-24
CUST_001178,107,137473.39,Retired,5,2,41242.02,Prime,345.33,850,Bristol,2025-08-07
CUST_001179,18,30604.72,Part-time,1,5,16832.59,Prime,268.89,805,Newcastle,2025-07-19
CUST_001180,41,3379.8,Unemployed,3,1,439.37,Near-Prime,500.27,736,Manchester,2025-07-12
CUST_001181,18,13271.35,Student,5,3,5972.11,Near-Prime,589.15,721,Bristol,2025-07-31
CUST_001182,43,45199.12,Full-time,6,4,28927.44,Prime,430.22,770,Liverpool,2025-07-23
CUST_001183,18,15897.69,Part-time,4,4,8902.7,Prime,177.54,813,Liverpool,2025-07-28
CUST_001184,51,76003.02,Full-time,4,3,31921.27,Prime,201.02,810,Sheffield,2025-07-14
CUST_001185,74,69162.26,Retired,6,2,22131.92,Prime,465.93,850,Glasgow,2025-07-15
CUST_001186,18,18085.38,Full-time,3,1,2351.1,Subprime,242.1,641,Cardiff,2025-07-11
CUST_001187,45,71624.43,Full-time,3,1,9311.18,Near-Prime,86.91,748,Cardiff,2025-07-10
CUST_001188,18,15387.22,Part-time,6,1,2461.96,Near-Prime,21.77,697,Manchester,2025-07-23
CUST_001189,30,39027.55,Full-time,4,5,27319.28,Prime,257.78,850,Sheffield,2025-08-01
CUST_001190,47,65918.96,Full-time,3,4,34277.86,Prime,379.34,850,Cardiff,2025-07-14
CUST_001191,79,91560.16,Retired,2,2,21974.44,Near-Prime,323.72,722,Liverpool,2025-07-13
CUST_001192,52,43224.01,Full-time,1,3,14263.92,Near-Prime,261.82,678,Leeds,2025-07-20
CUST_001193,42,73659.31,Full-time,3,2,19151.42,Near-Prime,111.79,714,Leeds,2025-08-04
CUST_001194,39,27465.63,Part-time,6,3,13183.5,Near-Prime,75.29,723,Cardiff,2025-07-15
CUST_001195,45,77780.02,Self-employed,6,3,37334.41,Prime,60.57,849,Glasgow,2025-07-27
CUST_001196,60,61613.47,Full-time,5,2,18484.04,Prime,88.05,850,Manchester,2025-07-31
CUST_001197,56,62986.65,Full-time,3,4,32753.06,Prime,312.22,790,Leeds,2025-07-27
CUST_001198,18,18429.59,Part-time,4,2,5160.28,Near-Prime,548.54,721,Leeds,2025-08-04
CUST_001199,30,29484.67,Full-time,5,3,13268.1,Prime,133.87,773,Bristol,2025-07-29
CUST_001200,23,45181.06,Self-employed,3,2,11747.08,Near-Prime,198.4,677,Cardiff,2025-08-06
CUST_001201,39,7811.62,Unemployed,11,2,3280.88,Near-Prime,274.62,730,Leeds,2025-07-16
CUST_001202,18,4868.65,Student,2,1,584.24,Near-Prime,541.9,711,Leeds,2025-07-29
CUST_001203,52,48049.44,Part-time,5,2,14414.83,Prime,296.65,811,Glasgow,2025-07-13
CUST_001204,62,78089.61,Full-time,7,3,39825.7,Prime,227.67,850,Glasgow,2025-08-01
CUST_001205,73,70560.02,Part-time,3,4,36691.21,Prime,141.91,798,Liverpool,2025-08-07
